task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch
427	5b/b5db73	917384	eeg_fai_analyzer	EV2_03_eeg_epochs_eeg_psd.parquet	eeg_fai_analyzer (EV2_03_eeg_epochs_eeg_psd.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:24.691	2026-06-30 13:15:24.758	2026-06-30 13:15:25.423	732ms	590ms	-	186.8%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	8.6 MB	2.7 KB	1029	33	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/5b/b5db73f7a2f59a7c92ce2d854bd447	-
430	7e/2ceb95	917959	eeg_fai_analyzer	EV2_10_eeg_epochs_eeg_psd.parquet	eeg_fai_analyzer (EV2_10_eeg_epochs_eeg_psd.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:25.357	2026-06-30 13:15:25.423	2026-06-30 13:15:26.120	763ms	677ms	-	164.4%	0.0%	16.2 MB	28.2 MB	16.2 MB	28.2 MB	8.6 MB	2.8 KB	1027	42	0	4 KB	13	4	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/7e/2ceb956c8f4aa9319e043b3f9a5932	-
429	3e/cb969e	917932	hrv_interval_analyzer	EV2_07_bvp_epochs_bvp_peaks.parquet	hrv_interval_analyzer (EV2_07_bvp_epochs_bvp_peaks.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:25.318	2026-06-30 13:15:25.344	2026-06-30 13:15:26.476	1.2s	1s	-	129.6%	0.1%	27.8 MB	219.9 MB	27.8 MB	282.4 MB	8.6 MB	56.8 KB	1028	224	0	164 KB	15	16	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/3e/cb969eca775c92160459ef2e2e4eb8	-
428	3b/bccb57	917549	sam_bootstrap	EV2_07_labels_labels_long.parquet	sam_bootstrap (EV2_07_labels_labels_long.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:24.840	2026-06-30 13:15:24.919	2026-06-30 13:15:26.629	1.8s	1.7s	-	180.7%	0.4%	144.3 MB	4.4 GB	144.3 MB	4.4 GB	21.1 MB	19.1 KB	2271	40	0	20 KB	65	201	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/3b/bccb57cdf3995b6fff94b3e54670f0	-
433	e3/079448	918896	eeg_spectrum_result_collector	EV2_12_eeg_epochs_eeg_spectrum.parquet	eeg_spectrum_result_collector (EV2_12_eeg_epochs_eeg_spectrum.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:26.490	2026-06-30 13:15:26.576	2026-06-30 13:15:26.776	286ms	173ms	-	87.5%	0.1%	27.2 MB	219.5 MB	27.2 MB	281.7 MB	6.5 MB	3.4 KB	836	21	0	4 KB	16	12	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/e3/079448df39b0bd46ea1495435cc4a9	-
431	ef/fb72a0	918172	sam_bootstrap	EV2_05_labels_labels_long.parquet	sam_bootstrap (EV2_05_labels_labels_long.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:25.439	2026-06-30 13:15:25.524	2026-06-30 13:15:27.275	1.8s	1.7s	-	180.2%	0.5%	145.2 MB	4.4 GB	145.2 MB	4.5 GB	21.1 MB	19 KB	2270	36	0	20 KB	81	117	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/ef/fb72a0f68ead90f17bf9eba43700bc	-
435	62/4f8e22	919229	eda_label_binner	[EV2_05_eda_epochs_eda_amp.parquet, EV2_05_labels_labels.parquet]	eda_label_binner ([EV2_05_eda_epochs_eda_amp.parquet, EV2_05_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:26.789	2026-06-30 13:15:26.877	2026-06-30 13:15:27.446	657ms	544ms	-	44.9%	0.0%	12.8 MB	24.6 MB	12.8 MB	24.6 MB	6.5 MB	3.6 KB	836	65	0	4 KB	7	5	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/62/4f8e225ccd968060e5111dce4b40db	-
437	1d/22ead8	919807	eeg_spectrum_result_collector	EV2_07_eeg_epochs_eeg_spectrum.parquet	eeg_spectrum_result_collector (EV2_07_eeg_epochs_eeg_spectrum.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:27.460	2026-06-30 13:15:27.549	2026-06-30 13:15:27.805	345ms	221ms	-	71.0%	0.1%	29.4 MB	221.3 MB	29.4 MB	282 MB	6.5 MB	3.3 KB	836	18	0	4 KB	13	7	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/1d/22ead8b2650ba53617d943393520e8	-
436	04/89dc9e	919626	eda_correlation_analyzer	[EV2_05_eda_epochs_eda_amp.parquet, EV2_05_labels_labels.parquet]	eda_correlation_analyzer ([EV2_05_eda_epochs_eda_amp.parquet, EV2_05_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:27.291	2026-06-30 13:15:27.375	2026-06-30 13:15:28.119	828ms	748ms	-	347.5%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	21.1 MB	4.8 KB	2270	44	0	4 KB	6	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/04/89dc9e7be5416ad66532d1c04ce1e6	-
434	d9/c27303	919099	sam_bootstrap	EV2_13_labels_labels_long.parquet	sam_bootstrap (EV2_13_labels_labels_long.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:26.642	2026-06-30 13:15:26.729	2026-06-30 13:15:28.319	1.7s	1.5s	-	209.8%	0.5%	145.4 MB	4.4 GB	145.4 MB	4.5 GB	21.1 MB	19.1 KB	2270	37	0	20 KB	89	98	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/d9/c273034ce6f3c0189427e73d21fcb2	-
405	09/4ddd4b	912812	eeg_roi_psd_analyzer	EV2_02_eeg_epochs_eeg_windowed.parquet	eeg_roi_psd_analyzer (EV2_02_eeg_epochs_eeg_windowed.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:20.485	2026-06-30 13:15:20.560	2026-06-30 13:15:28.813	8.3s	8.1s	-	109.5%	0.9%	290.8 MB	4.7 GB	304.9 MB	4.7 GB	22.2 MB	259.7 KB	2351	188	0	336 KB	1551	1413	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/09/4ddd4bee781c554b2ff850cddd43b1	-
438	a0/f3bc09	920094	hrv_interval_analyzer	EV2_05_bvp_epochs_bvp_peaks.parquet	hrv_interval_analyzer (EV2_05_bvp_epochs_bvp_peaks.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:27.820	2026-06-30 13:15:27.905	2026-06-30 13:15:28.955	1.1s	1s	-	145.7%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	8.6 MB	56.8 KB	1029	224	0	164 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/a0/f3bc09fd92a65f5d4f4f62dc8beed2	-
440	ad/93c39a	920462	eeg_fai_analyzer	EV2_15_eeg_epochs_eeg_psd.parquet	eeg_fai_analyzer (EV2_15_eeg_epochs_eeg_psd.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:28.353	2026-06-30 13:15:28.419	2026-06-30 13:15:29.222	869ms	574ms	-	192.8%	0.1%	28.2 MB	220.3 MB	28.2 MB	283 MB	8.6 MB	3 KB	1028	71	0	4 KB	15	3	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/ad/93c39aff5564fba8042006f46a360e	-
442	18/b24e6c	920940	eeg_spectrum_result_collector	EV2_05_eeg_epochs_eeg_spectrum.parquet	eeg_spectrum_result_collector (EV2_05_eeg_epochs_eeg_spectrum.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:28.979	2026-06-30 13:15:29.057	2026-06-30 13:15:29.494	515ms	215ms	-	76.6%	0.0%	3.4 MB	7.2 MB	3.4 MB	7.2 MB	6.5 MB	3.4 KB	836	21	0	4 KB	3	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/18/b24e6ccf02000d1a253082aece19bd	-
441	39/ba6146	920818	eeg_fai_analyzer	EV2_12_eeg_epochs_eeg_psd.parquet	eeg_fai_analyzer (EV2_12_eeg_epochs_eeg_psd.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:28.831	2026-06-30 13:15:28.914	2026-06-30 13:15:29.716	885ms	788ms	-	197.0%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	8.6 MB	3.8 KB	1028	178	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/39/ba61460f6fa64d230c6c99404e0c3c	-
444	2c/8b7785	921467	eda_label_binner	[EV2_13_eda_epochs_eda_amp.parquet, EV2_13_labels_labels.parquet]	eda_label_binner ([EV2_13_eda_epochs_eda_amp.parquet, EV2_13_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:29.514	2026-06-30 13:15:29.594	2026-06-30 13:15:30.070	556ms	426ms	-	60.3%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	4 KB	837	123	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/2c/8b7785244ba11d6d5cce2351d2d7e6	-
443	56/32661c	921219	eda_correlation_analyzer	[EV2_13_eda_epochs_eda_amp.parquet, EV2_13_labels_labels.parquet]	eda_correlation_analyzer ([EV2_13_eda_epochs_eda_amp.parquet, EV2_13_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:29.286	2026-06-30 13:15:29.322	2026-06-30 13:15:30.177	891ms	785ms	-	332.4%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	21.1 MB	4.7 KB	2272	30	0	4 KB	6	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/56/32661c6145f5a295656d6472dae32c	-
414	e2/07d159	914783	eeg_roi_psd_analyzer	EV2_03_eeg_epochs_eeg_windowed.parquet	eeg_roi_psd_analyzer (EV2_03_eeg_epochs_eeg_windowed.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:22.346	2026-06-30 13:15:22.449	2026-06-30 13:15:30.549	8.2s	7.9s	-	112.7%	0.9%	291.4 MB	4.7 GB	305.2 MB	4.7 GB	22.2 MB	259.7 KB	2352	189	0	336 KB	1726	1040	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/e2/07d15958fa549775deb6878db9de5a	-
418	de/d76c11	915614	eeg_roi_psd_analyzer	EV2_10_eeg_epochs_eeg_windowed.parquet	eeg_roi_psd_analyzer (EV2_10_eeg_epochs_eeg_windowed.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:23.051	2026-06-30 13:15:23.153	2026-06-30 13:15:30.943	7.9s	7.7s	-	120.8%	0.9%	291.5 MB	4.7 GB	305.7 MB	4.7 GB	22.2 MB	259.7 KB	2351	191	0	336 KB	1847	768	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/de/d76c11ccc9fdd3991a95fd765b9533	-
446	f4/c6b407	921823	hrv_interval_analyzer	EV2_13_bvp_epochs_bvp_peaks.parquet	hrv_interval_analyzer (EV2_13_bvp_epochs_bvp_peaks.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:30.085	2026-06-30 13:15:30.170	2026-06-30 13:15:31.348	1.3s	1.2s	-	130.7%	0.3%	84.1 MB	3.7 GB	84.1 MB	3.8 GB	8.6 MB	56.8 KB	1027	224	0	164 KB	819	127	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/f4/c6b40742d891ac1087c3a22a4a87e2	-
445	b8/040664	921622	sam_bootstrap	EV2_14_labels_labels_long.parquet	sam_bootstrap (EV2_14_labels_labels_long.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:29.740	2026-06-30 13:15:29.816	2026-06-30 13:15:31.461	1.7s	1.6s	-	205.4%	0.5%	144.9 MB	4.4 GB	144.9 MB	4.4 GB	21.1 MB	19 KB	2270	36	0	20 KB	82	198	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/b8/0406643b656bb1cfd60094b4f3c9a6	-
448	d1/47c7eb	922339	hrv_interval_analyzer	EV2_14_bvp_epochs_bvp_peaks.parquet	hrv_interval_analyzer (EV2_14_bvp_epochs_bvp_peaks.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:30.575	2026-06-30 13:15:30.650	2026-06-30 13:15:32.071	1.5s	1.4s	-	113.4%	0.3%	84.3 MB	3.7 GB	84.3 MB	3.7 GB	8.6 MB	56.8 KB	1027	224	0	164 KB	676	118	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/d1/47c7eb3d2687abe69efa12e3cee29b	-
450	5d/272b19	922815	eeg_fai_analyzer	EV2_07_eeg_epochs_eeg_psd.parquet	eeg_fai_analyzer (EV2_07_eeg_epochs_eeg_psd.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:31.370	2026-06-30 13:15:31.448	2026-06-30 13:15:32.114	744ms	638ms	-	231.9%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	8.6 MB	2.7 KB	1028	35	0	4 KB	6	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/5d/272b19c790fb5def30cb4dbb905f17	-
449	13/badaa5	922599	hrv_interval_analyzer	EV2_04_bvp_epochs_bvp_peaks.parquet	hrv_interval_analyzer (EV2_04_bvp_epochs_bvp_peaks.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:30.960	2026-06-30 13:15:31.044	2026-06-30 13:15:32.558	1.6s	1.1s	-	133.9%	0.3%	84.9 MB	3.7 GB	84.9 MB	3.8 GB	8.6 MB	56.8 KB	1027	224	0	164 KB	881	156	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/13/badaa5ee5b1db378915fd6369085b1	-
426	fc/874d6a	917344	eeg_roi_psd_analyzer	EV2_15_eeg_epochs_eeg_windowed.parquet	eeg_roi_psd_analyzer (EV2_15_eeg_epochs_eeg_windowed.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:24.668	2026-06-30 13:15:24.758	2026-06-30 13:15:32.564	7.9s	7.6s	-	113.7%	0.9%	290.3 MB	4.7 GB	304.5 MB	4.7 GB	22.2 MB	259.7 KB	2350	188	0	336 KB	1154	621	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/fc/874d6ac2cf9ec075c691ffd389525d	-
453	dd/f76295	923413	eda_label_binner	[EV2_14_eda_epochs_eda_amp.parquet, EV2_14_labels_labels.parquet]	eda_label_binner ([EV2_14_eda_epochs_eda_amp.parquet, EV2_14_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:32.130	2026-06-30 13:15:32.214	2026-06-30 13:15:32.772	642ms	546ms	-	51.0%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.5 MB	3.4 KB	837	44	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/dd/f762952def33a4276a091795a562a5	-
454	53/b3113b	923800	eeg_spectrum_result_collector	EV2_13_eeg_epochs_eeg_spectrum.parquet	eeg_spectrum_result_collector (EV2_13_eeg_epochs_eeg_spectrum.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:32.581	2026-06-30 13:15:32.664	2026-06-30 13:15:32.893	312ms	199ms	-	87.5%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	3.3 KB	836	18	0	4 KB	7	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/53/b3113b2b25b2b1acc540070f963348	-
452	59/b5dbef	923392	eda_correlation_analyzer	[EV2_14_eda_epochs_eda_amp.parquet, EV2_14_labels_labels.parquet]	eda_correlation_analyzer ([EV2_14_eda_epochs_eda_amp.parquet, EV2_14_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:32.088	2026-06-30 13:15:32.114	2026-06-30 13:15:33.084	996ms	886ms	-	301.6%	0.1%	21.4 MB	138.9 MB	21.4 MB	138.9 MB	21.1 MB	6 KB	2271	196	0	4 KB	15	3	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/59/b5dbef95ddcbb45530abe6cafcd530	-
456	96/23fd89	924164	eeg_spectrum_result_collector	EV2_14_eeg_epochs_eeg_spectrum.parquet	eeg_spectrum_result_collector (EV2_14_eeg_epochs_eeg_spectrum.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:32.786	2026-06-30 13:15:32.874	2026-06-30 13:15:33.088	302ms	196ms	-	79.5%	0.1%	29.1 MB	221.2 MB	29.1 MB	281.7 MB	6.5 MB	3.3 KB	836	18	0	4 KB	12	13	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/96/23fd89adf141b2f829a6d1bc91b83e	-
432	65/95d60c	918677	eeg_roi_psd_analyzer	EV2_12_eeg_epochs_eeg_windowed.parquet	eeg_roi_psd_analyzer (EV2_12_eeg_epochs_eeg_windowed.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:26.134	2026-06-30 13:15:26.220	2026-06-30 13:15:33.629	7.5s	7.3s	-	120.6%	0.9%	289.9 MB	4.7 GB	304.6 MB	4.7 GB	22.2 MB	259.6 KB	2351	188	0	336 KB	1091	882	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/65/95d60ccb23dda9da58d140cb5fa84f	-
458	86/bbf600	924556	eda_label_binner	[EV2_04_eda_epochs_eda_amp.parquet, EV2_04_labels_labels.parquet]	eda_label_binner ([EV2_04_eda_epochs_eda_amp.parquet, EV2_04_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:33.097	2026-06-30 13:15:33.189	2026-06-30 13:15:33.650	553ms	413ms	-	59.7%	0.1%	28.5 MB	220.4 MB	28.5 MB	282.2 MB	6.5 MB	3.8 KB	838	92	0	4 KB	13	17	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/86/bbf60046e048805f6f570f44bf40aa	-
459	1a/94e645	924559	eda_correlation_analyzer	[EV2_04_eda_epochs_eda_amp.parquet, EV2_04_labels_labels.parquet]	eda_correlation_analyzer ([EV2_04_eda_epochs_eda_amp.parquet, EV2_04_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:33.109	2026-06-30 13:15:33.189	2026-06-30 13:15:34.038	929ms	795ms	-	331.0%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	21.1 MB	4.7 KB	2270	31	0	4 KB	6	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/1a/94e6451246c9f540e67dfab73a1ab4	-
460	dd/e713b4	924954	eeg_fai_analyzer	EV2_05_eeg_epochs_eeg_psd.parquet	eeg_fai_analyzer (EV2_05_eeg_epochs_eeg_psd.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:33.644	2026-06-30 13:15:33.751	2026-06-30 13:15:34.258	614ms	538ms	-	227.0%	0.1%	28.2 MB	220.3 MB	28.2 MB	283 MB	8.6 MB	4 KB	1028	199	0	4 KB	15	6	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/dd/e713b411d4b0f0b95915627f481521	-
455	6c/1aedc0	923828	sam_bootstrap	EV2_04_labels_labels_long.parquet	sam_bootstrap (EV2_04_labels_labels_long.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:32.602	2026-06-30 13:15:32.665	2026-06-30 13:15:34.317	1.7s	1.6s	-	192.4%	0.4%	144.3 MB	4.4 GB	144.3 MB	4.4 GB	21.1 MB	19.1 KB	2272	37	0	20 KB	64	181	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/6c/1aedc0f00f86449fc9c829fbfcce3c	-
457	5a/3a0d1b	924340	sam_bootstrap	EV2_09_labels_labels_long.parquet	sam_bootstrap (EV2_09_labels_labels_long.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:32.909	2026-06-30 13:15:32.999	2026-06-30 13:15:34.520	1.6s	1.5s	-	218.2%	0.5%	145.3 MB	4.4 GB	145.3 MB	4.5 GB	21.1 MB	19 KB	2270	37	0	20 KB	68	261	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/5a/3a0d1b008e2a2f7805ebbb225a9ff2	-
461	fc/d22f75	925461	eda_label_binner	[EV2_09_eda_epochs_eda_amp.parquet, EV2_09_labels_labels.parquet]	eda_label_binner ([EV2_09_eda_epochs_eda_amp.parquet, EV2_09_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:34.056	2026-06-30 13:15:34.139	2026-06-30 13:15:34.560	504ms	373ms	-	70.2%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.5 MB	3.4 KB	837	44	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/fc/d22f75e6db82b8d301b3dfe880fdd0	-
462	ab/d6bb29	924998	eda_correlation_analyzer	[EV2_09_eda_epochs_eda_amp.parquet, EV2_09_labels_labels.parquet]	eda_correlation_analyzer ([EV2_09_eda_epochs_eda_amp.parquet, EV2_09_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:33.667	2026-06-30 13:15:33.751	2026-06-30 13:15:34.713	1s	908ms	-	259.9%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	21.1 MB	5.8 KB	2271	179	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/ab/d6bb297831ed0787d0959cb976f92d	-
467	33/babaa3	926058	eeg_spectrum_result_collector	EV2_09_eeg_epochs_eeg_spectrum.parquet	eeg_spectrum_result_collector (EV2_09_eeg_epochs_eeg_spectrum.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:34.731	2026-06-30 13:15:34.815	2026-06-30 13:15:35.316	585ms	228ms	-	73.7%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	3.3 KB	836	18	0	4 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/33/babaa3895ba24fa43c529eba6f2bc7	-
465	12/1e7369	925931	eeg_fai_analyzer	EV2_13_eeg_epochs_eeg_psd.parquet	eeg_fai_analyzer (EV2_13_eeg_epochs_eeg_psd.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:34.544	2026-06-30 13:15:34.560	2026-06-30 13:15:35.611	1.1s	939ms	-	116.2%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	8.6 MB	3.8 KB	1028	175	0	4 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/12/1e7369ab79b23ff2a86b59d0ccf188	-
468	0e/18e6c0	926555	eeg_spectrum_result_collector	EV2_04_eeg_epochs_eeg_spectrum.parquet	eeg_spectrum_result_collector (EV2_04_eeg_epochs_eeg_spectrum.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:35.330	2026-06-30 13:15:35.416	2026-06-30 13:15:35.736	406ms	285ms	-	59.4%	0.0%	3.4 MB	7.2 MB	3.4 MB	7.2 MB	6.5 MB	3.3 KB	837	18	0	4 KB	2	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/0e/18e6c0ac5fc1a4ac37393616c3cfc5	-
463	98/31d276	925601	hrv_interval_analyzer	EV2_09_bvp_epochs_bvp_peaks.parquet	hrv_interval_analyzer (EV2_09_bvp_epochs_bvp_peaks.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:34.273	2026-06-30 13:15:34.317	2026-06-30 13:15:35.763	1.5s	1.4s	-	119.5%	0.3%	84.1 MB	3.7 GB	84.1 MB	3.7 GB	8.6 MB	56.9 KB	1027	227	0	164 KB	746	104	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/98/31d2764e2997efc1f2ff5da8597e7c	-
472	b0/7ac017	926910	eda_label_binner	[EV2_11_eda_epochs_eda_amp.parquet, EV2_11_labels_labels.parquet]	eda_label_binner ([EV2_11_eda_epochs_eda_amp.parquet, EV2_11_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:35.780	2026-06-30 13:15:35.864	2026-06-30 13:15:36.263	483ms	392ms	-	65.2%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.5 MB	4.4 KB	836	177	0	4 KB	6	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/b0/7ac01774e6eec54b6c26e6329011e5	-
439	ab/d93fd6	920329	eeg_roi_psd_analyzer	EV2_07_eeg_epochs_eeg_windowed.parquet	eeg_roi_psd_analyzer (EV2_07_eeg_epochs_eeg_windowed.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:15:28.132	2026-06-30 13:15:28.220	2026-06-30 13:15:36.275	8.1s	7.9s	-	111.5%	0.9%	291 MB	4.7 GB	304.3 MB	4.7 GB	22.2 MB	259.6 KB	2351	188	0	336 KB	1782	1162	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/ab/d93fd6d9d60c1f3df44dc9b972d351	-
